Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Indonesia,IDN,1977,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.72564705882353
Indonesia,IDN,1976,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.43767925067479
Indonesia,IDN,1975,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.31206189643464
Indonesia,IDN,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.29596229859313
Indonesia,IDN,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.28785209163347
Indonesia,IDN,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.18798242465905
Indonesia,IDN,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.11245230120931
Indonesia,IDN,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,91260.629
Indonesia,IDN,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,94329.908
Indonesia,IDN,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,62467.345
Indonesia,IDN,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,64806.891
Indonesia,IDN,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,80127.617
Indonesia,IDN,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,81620.086
Indonesia,IDN,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,73791.041
Indonesia,IDN,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,64594.205
Indonesia,IDN,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,60362.487
Indonesia,IDN,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,57124.526
Indonesia,IDN,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,57472.891
Indonesia,IDN,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,54495.287
Indonesia,IDN,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,61935.63
Indonesia,IDN,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,62713.034
Indonesia,IDN,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,59812.437
Indonesia,IDN,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,61213.231
Indonesia,IDN,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,48631.754
Indonesia,IDN,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,83721.277
Indonesia,IDN,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,48067.036
Indonesia,IDN,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,82107.797
Indonesia,IDN,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,79056.853
Indonesia,IDN,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,64627.208
Indonesia,IDN,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,60358.82
Indonesia,IDN,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,57707.579
Indonesia,IDN,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,52416.098
Indonesia,IDN,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,43530.957
Indonesia,IDN,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,44099.342
Indonesia,IDN,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,24975.937
Indonesia,IDN,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,23391.793
Indonesia,IDN,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,27033.124
Indonesia,IDN,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22885.747
Indonesia,IDN,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,27095.463
Indonesia,IDN,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,24407.552
Indonesia,IDN,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,13659.575
Indonesia,IDN,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,15529.745
Indonesia,IDN,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,13410.219
Indonesia,IDN,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,12174.44
Indonesia,IDN,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,7389.005
Indonesia,IDN,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,7876.716
Indonesia,IDN,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6629.936
Indonesia,IDN,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,5647.18
Indonesia,IDN,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,5111.798
Indonesia,IDN,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3274.631
Indonesia,IDN,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3146.286
Indonesia,IDN,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1998.515
Indonesia,IDN,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2713.58
Indonesia,IDN,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2302.876
Indonesia,IDN,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,5001.788
Indonesia,IDN,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6314.574
Indonesia,IDN,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6127.557
Indonesia,IDN,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6076.219
Indonesia,IDN,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6061.551
Indonesia,IDN,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,5247.477
Indonesia,IDN,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,5375.822
Indonesia,IDN,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,5196.139
Indonesia,IDN,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,4932.115
Indonesia,IDN,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,4671.758
Indonesia,IDN,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.4372356458847
Indonesia,IDN,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,19.218056393122
Indonesia,IDN,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,12.747137026834
Indonesia,IDN,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,14.2645912572636
Indonesia,IDN,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,16.4617600410889
Indonesia,IDN,2011,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,16.9879045081797
Indonesia,IDN,2010,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,17.6982397946947
Indonesia,IDN,2009,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,16.374104540039
Indonesia,IDN,2008,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,16.0036287714089
Indonesia,IDN,2007,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,15.0335612400653
Indonesia,IDN,2006,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,15.7849192529525
Indonesia,IDN,2005,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,15.8232540650406
Indonesia,IDN,2004,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.048615806038
Indonesia,IDN,2003,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.6996553060799
Indonesia,IDN,2002,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,19.5427161340914
Indonesia,IDN,2001,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,20.2806980750754
Indonesia,IDN,2000,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,17.3579448192169
Indonesia,IDN,1999,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.0087017455823
Indonesia,IDN,1998,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.4066156084859
Indonesia,IDN,1997,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.865485698762
Indonesia,IDN,1996,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.7158192596384
Indonesia,IDN,1995,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.001619098905
Indonesia,IDN,1994,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.6498857462042
Indonesia,IDN,1993,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.1125614621523
Indonesia,IDN,1992,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.6688303785618
Indonesia,IDN,1991,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,26.8975265694513
Indonesia,IDN,1990,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.798866139604
Indonesia,IDN,1989,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,19.0704185916282
Indonesia,IDN,1988,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,17.6992869232263
Indonesia,IDN,1987,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.9117821899893
Indonesia,IDN,1986,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.798758998765
Indonesia,IDN,1985,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.3475683522865
Indonesia,IDN,1984,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.756610989442
Indonesia,IDN,1983,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,13.0144643980155
Indonesia,IDN,1982,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,14.732997042964
Indonesia,IDN,1981,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,13.3887383759244
Indonesia,IDN,1980,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,12.8443206437635
Indonesia,IDN,1979,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,7.7700227509351
Indonesia,IDN,1978,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,8.38538413491568
Indonesia,IDN,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,8.04270462633452
Indonesia,IDN,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,9.13621262458472
Indonesia,IDN,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,9.47268279423756
Indonesia,IDN,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,6.38815365906002
Indonesia,IDN,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,6.4034629449959
Indonesia,IDN,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,4.61121922328454
Indonesia,IDN,1971,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,6.96012039127163
Indonesia,IDN,1970,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,6.42849831098372
Indonesia,IDN,1969,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,14.9791346365034
Indonesia,IDN,1968,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.889804599229
Indonesia,IDN,1967,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,24.9477455957002
Indonesia,IDN,1966,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,25.9717868338558
Indonesia,IDN,1965,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,24.5507203326897
Indonesia,IDN,1964,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.4321270672998
Indonesia,IDN,1963,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,23.5956864638661
Indonesia,IDN,1962,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,22.5960771806729
Indonesia,IDN,1961,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,18.9516697195998
Indonesia,IDN,1960,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,21.826280623608
Indonesia,IDN,2020,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.548040291442858
Indonesia,IDN,2019,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.576835185329721
Indonesia,IDN,2018,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.568474552780627
Indonesia,IDN,2017,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.542509400749566
Indonesia,IDN,2016,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.535267128131864
Indonesia,IDN,2015,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.568101754549033
Indonesia,IDN,2014,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.590428314078329
Indonesia,IDN,2013,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.573628218877748
Indonesia,IDN,2012,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.650596596776668
Indonesia,IDN,2011,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.681250857358663
Indonesia,IDN,2010,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.631672571385175
Indonesia,IDN,2009,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.631500061630234
Indonesia,IDN,2008,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.635482085818324
Indonesia,IDN,2007,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.680537924024711
Indonesia,IDN,2006,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.694214559227232
Indonesia,IDN,2005,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.687552737932944
Indonesia,IDN,2004,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.724753674067594
Indonesia,IDN,2003,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.744802729228673
Indonesia,IDN,2002,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.714386920212844
Indonesia,IDN,2001,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.737791061536699
Indonesia,IDN,2000,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.710447855214453
Indonesia,IDN,1999,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.74234039473584
Indonesia,IDN,1998,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.703296820239917
Indonesia,IDN,1997,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.607376539116908
Indonesia,IDN,1996,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.576410856982627
Indonesia,IDN,1995,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.587245057003563
Indonesia,IDN,1994,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.565898672607151
Indonesia,IDN,1993,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.565520874919368
Indonesia,IDN,1992,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.557772789677349
Indonesia,IDN,1991,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.56247566587911
Indonesia,IDN,1990,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.548890975007297
Indonesia,IDN,2020,CO2 emissions (kt),EN.ATM.CO2E.KT,563197
Indonesia,IDN,2019,CO2 emissions (kt),EN.ATM.CO2E.KT,605290.6
Indonesia,IDN,2018,CO2 emissions (kt),EN.ATM.CO2E.KT,568007.6
Indonesia,IDN,2017,CO2 emissions (kt),EN.ATM.CO2E.KT,515395.7
Indonesia,IDN,2016,CO2 emissions (kt),EN.ATM.CO2E.KT,483978.7
Indonesia,IDN,2015,CO2 emissions (kt),EN.ATM.CO2E.KT,489052.8
Indonesia,IDN,2014,CO2 emissions (kt),EN.ATM.CO2E.KT,484640.1
Indonesia,IDN,2013,CO2 emissions (kt),EN.ATM.CO2E.KT,448400.2
Indonesia,IDN,2012,CO2 emissions (kt),EN.ATM.CO2E.KT,481791.3
Indonesia,IDN,2011,CO2 emissions (kt),EN.ATM.CO2E.KT,475800.9
Indonesia,IDN,2010,CO2 emissions (kt),EN.ATM.CO2E.KT,415536.6
Indonesia,IDN,2009,CO2 emissions (kt),EN.ATM.CO2E.KT,391082.7
Indonesia,IDN,2008,CO2 emissions (kt),EN.ATM.CO2E.KT,376137.8
Indonesia,IDN,2007,CO2 emissions (kt),EN.ATM.CO2E.KT,379956.6
Indonesia,IDN,2006,CO2 emissions (kt),EN.ATM.CO2E.KT,364467
Indonesia,IDN,2005,CO2 emissions (kt),EN.ATM.CO2E.KT,342148.1
Indonesia,IDN,2004,CO2 emissions (kt),EN.ATM.CO2E.KT,341235.4
Indonesia,IDN,2003,CO2 emissions (kt),EN.ATM.CO2E.KT,333878.1
Indonesia,IDN,2002,CO2 emissions (kt),EN.ATM.CO2E.KT,305633
Indonesia,IDN,2001,CO2 emissions (kt),EN.ATM.CO2E.KT,302055
Indonesia,IDN,2000,CO2 emissions (kt),EN.ATM.CO2E.KT,280635.7
Indonesia,IDN,1999,CO2 emissions (kt),EN.ATM.CO2E.KT,279482.9
Indonesia,IDN,1998,CO2 emissions (kt),EN.ATM.CO2E.KT,262705.1
Indonesia,IDN,1997,CO2 emissions (kt),EN.ATM.CO2E.KT,261157
Indonesia,IDN,1996,CO2 emissions (kt),EN.ATM.CO2E.KT,236717.1
Indonesia,IDN,1995,CO2 emissions (kt),EN.ATM.CO2E.KT,223678.8
Indonesia,IDN,1994,CO2 emissions (kt),EN.ATM.CO2E.KT,199175.8
Indonesia,IDN,1993,CO2 emissions (kt),EN.ATM.CO2E.KT,185087.3
Indonesia,IDN,1992,CO2 emissions (kt),EN.ATM.CO2E.KT,171415.6
Indonesia,IDN,1991,CO2 emissions (kt),EN.ATM.CO2E.KT,162314.5
Indonesia,IDN,1990,CO2 emissions (kt),EN.ATM.CO2E.KT,148342.9
Indonesia,IDN,2016,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,211802.253
Indonesia,IDN,2015,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,219587.294
Indonesia,IDN,2014,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,220775.402
Indonesia,IDN,2013,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,229598.204
Indonesia,IDN,2012,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,218956.57
Indonesia,IDN,2011,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,211501.559
Indonesia,IDN,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,195836.135
Indonesia,IDN,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,181410.157
Indonesia,IDN,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,158432.735
Indonesia,IDN,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,166360.789
Indonesia,IDN,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,152624.207
Indonesia,IDN,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,174897.565
Indonesia,IDN,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,174035.82
Indonesia,IDN,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,162580.112
Indonesia,IDN,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,156969.602
Indonesia,IDN,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,149980.3
Indonesia,IDN,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,155103.099
Indonesia,IDN,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,106141.315
Indonesia,IDN,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,113266.296
Indonesia,IDN,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,143984.755
Indonesia,IDN,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,124733.005
Indonesia,IDN,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,113955.692
Indonesia,IDN,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,113563.323
Indonesia,IDN,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,117516.349
Indonesia,IDN,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,117200.987
Indonesia,IDN,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,103545.079
Indonesia,IDN,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,82540.503
Indonesia,IDN,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,84817.71
Indonesia,IDN,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,87314.937
Indonesia,IDN,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,75081.825
Indonesia,IDN,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,78334.454
Indonesia,IDN,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,78591.144
Indonesia,IDN,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,74253.083
Indonesia,IDN,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,77788.071
Indonesia,IDN,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,75147.831
Indonesia,IDN,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,70395.399
Indonesia,IDN,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,66189.35
Indonesia,IDN,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,63464.769
Indonesia,IDN,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,62680.031
Indonesia,IDN,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,56405.794
Indonesia,IDN,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45848.501
Indonesia,IDN,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,40788.041
Indonesia,IDN,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,39390.914
Indonesia,IDN,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,38745.522
Indonesia,IDN,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34590.811
Indonesia,IDN,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,31602.206
Indonesia,IDN,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,29236.991
Indonesia,IDN,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,27557.505
Indonesia,IDN,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20593.872
Indonesia,IDN,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,17638.27
Indonesia,IDN,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16252.144
Indonesia,IDN,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,17682.274
Indonesia,IDN,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,15720.429
Indonesia,IDN,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,15647.089
Indonesia,IDN,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16244.81
Indonesia,IDN,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19339.758
Indonesia,IDN,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14719.338
Indonesia,IDN,2016,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,42.7900628308214
